Id,CreationDate,PostId,RelatedPostId,LinkTypeId
1059910,2014-01-29T18:32:32.743,20755,16692,1
99236,2010-10-21T19:37:01.993,1471,446,1
181501,2010-12-14T20:36:04.743,3795,3764,1
620361,2011-08-25T07:46:09.413,7969,7710,1
1026648,2013-06-23T23:12:55.437,18119,17378,1
1941729,2023-09-21T06:46:00.283,53336,49,1
310402,2011-03-10T11:51:51.060,5407,4882,1
913412,2012-12-30T06:30:26.480,14893,2434,1
947680,2013-01-15T20:15:44.337,16104,12841,1
947679,2013-01-15T20:15:44.337,16104,14591,1
1241815,2015-11-27T17:55:07.303,33201,15066,1
1509665,2018-02-23T16:17:58.877,40246,5956,1
1837827,2021-09-21T12:28:32.593,50513,26021,1
185534,2010-12-17T07:07:15.520,3841,3473,1
441941,2011-05-27T08:34:59.600,6758,6642,1
1017433,2013-05-03T23:00:17.680,17501,8918,1
1076394,2014-04-17T03:55:47.790,22149,2698,1
1104162,2014-06-29T17:06:42.950,25066,11223,1
37177,2010-09-20T19:05:27.790,1494,1026,1
37178,2010-09-20T19:05:27.790,1494,1168,1
109311,2010-10-26T22:54:06.913,2490,972,1
620737,2011-08-25T10:32:24.923,7900,386,1
1064430,2014-02-17T23:49:20.763,21130,21085,1
1078309,2014-04-23T15:30:07.303,22224,14,1
1077989,2014-04-22T23:31:11.840,22224,3881,1
1722129,2019-09-10T05:20:26.660,44491,29519,1
1721911,2019-09-07T12:45:00.840,44491,36054,1
1782648,2020-11-05T14:15:09.817,47811,553,1
59838,2010-09-30T18:00:03.370,1047,448,1
860989,2012-08-22T06:15:23.487,12377,1117,1
862008,2012-08-25T22:05:54.513,12377,2681,1
860988,2012-08-22T06:13:51.913,12377,9555,1
862009,2012-08-25T22:05:54.513,12377,11797,1
1070131,2014-03-18T16:45:40.023,21608,4301,1
1138899,2014-11-05T00:09:27.717,25118,7719,1
1779344,2020-10-03T14:05:13.570,47671,47114,1
1825576,2021-05-09T19:48:44.770,48922,10608,1
1955802,2024-02-04T03:17:03.680,53837,36054,1
862010,2012-08-25T22:05:54.513,12377,12348,1
943280,2013-01-11T16:17:33.493,15039,427,1
943284,2013-01-11T16:19:58.977,15039,822,1
943279,2013-01-11T16:17:33.493,15039,11784,1
943283,2013-01-11T16:19:58.977,15039,14605,1
1073514,2014-04-03T01:57:39.120,21608,3349,1
553660,2011-07-23T17:34:15.893,7491,4882,1
1136813,2014-10-20T18:51:04.520,27133,174,1
1136814,2014-10-20T18:51:04.520,27133,2204,1
769521,2011-11-23T18:28:44.633,9088,7469,1
1043298,2013-10-23T04:03:52.663,9088,14609,1
815383,2012-04-04T12:07:46.110,10980,1854,1
1072495,2014-03-29T00:07:26.293,21800,19133,1
1212970,2015-08-27T18:58:01.420,32374,1539,1
1903542,2022-12-29T18:04:56.157,52317,50972,1
86945,2010-10-13T19:55:54.207,2141,2106,1
1935652,2023-05-27T08:56:59.083,14532,39598,1
1059971,2014-01-30T02:05:58.473,20781,20712,1
72824,2010-10-06T19:51:02.873,114,979,1
813486,2012-03-30T05:45:33.660,10903,2674,1
857568,2012-08-10T09:21:01.327,12231,1370,1
1017178,2013-05-02T23:30:15.863,17426,4090,1
1017201,2013-05-03T01:20:43.900,17426,7900,1
1042133,2013-10-15T22:52:34.873,19393,19073,1
1257649,2016-02-07T11:28:46.707,33754,21962,1
1887169,2022-10-25T05:04:17.380,52062,29142,1
1929879,2023-04-05T21:02:38.807,52689,40339,1
226509,2011-01-16T07:33:17.113,4348,585,1
1007448,2013-03-18T16:45:01.993,16751,739,1
1019019,2013-05-10T18:37:42.647,17578,174,1
1022176,2013-05-27T16:15:09.250,17578,5553,1
1941525,2023-09-12T19:38:38.640,53284,25783,1
1021381,2013-05-21T20:59:48.027,17724,17412,1
1117272,2014-07-20T20:57:02.213,25298,8503,1
1117261,2014-07-20T20:51:56.513,25298,18787,1
1117277,2014-07-20T21:14:25.010,25298,21503,1
1132538,2014-10-09T09:08:54.743,25999,16159,1
1334683,2017-02-28T06:23:10.250,37655,9775,1
1610899,2018-06-13T15:15:21.920,40987,40959,1
1815737,2021-03-11T12:46:53.227,48561,37013,1
1831058,2021-06-07T02:16:40.770,49016,182,1
1935777,2023-05-31T03:19:14.670,52889,52873,1
194156,2010-12-24T12:27:27.327,3964,2707,1
908671,2012-12-21T16:29:00.083,14784,10104,1
1770356,2020-08-04T13:45:20.440,47333,7303,1
460026,2011-06-06T03:20:51.820,6864,5584,1
905017,2012-12-10T01:16:30.233,14678,3297,1
1956266,2024-02-20T13:43:43.003,53931,10529,1
23105,2010-09-13T19:57:59.107,761,1233,1
181527,2010-12-14T20:57:05.630,3764,3795,1
266294,2011-02-23T11:17:20.820,5092,1206,1
771366,2011-11-28T19:02:47.890,9174,8406,1
1816781,2021-04-02T15:55:56.270,48713,1994,1
1785520,2021-02-04T18:52:20.493,48321,8758,1
792855,2012-02-02T16:03:30.617,10044,1923,1
795040,2012-02-08T18:56:03.777,10044,2800,1
793032,2012-02-02T23:41:00.023,10044,4816,1
804625,2012-03-06T11:43:18.063,10542,9409,1
1139081,2014-11-06T00:50:16.843,27356,21060,1
1837881,2021-09-22T09:06:30.893,37435,14445,1
1870033,2022-04-14T17:32:13.767,51332,27377,1
1930980,2023-05-11T21:13:58.987,52826,2252,1
893123,2012-11-13T19:54:36.293,14266,2503,1
1059258,2014-01-25T16:11:33.690,20715,4263,1
1062611,2014-02-07T22:59:15.760,20930,79,1
1063021,2014-02-10T16:13:42.367,20930,19256,1
1062729,2014-02-08T16:00:00.770,20930,20883,1
1073750,2014-04-04T07:24:59.007,21926,6660,1
1073891,2014-04-04T20:08:15.757,21926,6833,1
1073749,2014-04-04T07:23:06.913,21926,20522,1
1842594,2021-11-24T12:26:21.083,27760,32946,1
1945536,2023-09-23T14:08:24.367,53347,44071,1
1143370,2014-11-24T20:45:53.107,27571,20035,1
1143369,2014-11-24T20:45:53.107,27571,27215,1
1166984,2015-03-19T19:51:04.317,30817,2794,1
1946898,2023-11-16T07:29:29.603,53539,29142,1
68360,2010-10-04T23:49:18.113,1580,592,1
407891,2011-05-07T09:26:36.733,6437,6420,1
1241364,2015-11-23T03:54:53.197,11847,1775,1
1241363,2015-11-23T03:54:53.197,11847,19315,1
1076167,2014-04-15T19:02:02.477,22138,12162,1
1076225,2014-04-16T04:11:12.657,22138,21995,1
1101668,2014-06-09T21:58:17.223,24843,22605,1
1684382,2019-05-10T04:42:16.243,43864,2396,1
422099,2011-05-13T05:06:08.617,6555,4962,1
1045712,2013-11-06T17:05:20.520,16877,7145,1
1629826,2018-09-04T17:56:39.850,26031,41493,1
1646835,2018-11-22T09:19:38.277,41920,19551,1
1647876,2018-11-23T21:08:30.030,41920,21525,1
1722022,2019-09-08T19:26:47.913,44499,710,1
1814719,2021-02-17T19:11:52.213,48412,22093,1
1814718,2021-02-17T19:11:52.213,48412,37550,1
832560,2012-05-23T05:08:41.280,11518,8911,1
832889,2012-05-24T03:29:35.440,11518,11497,1
1074133,2014-04-06T07:30:30.000,21969,21148,1
1330530,2017-02-06T23:13:15.463,37486,37437,1
1698391,2019-06-28T07:45:56.943,41445,41998,1
1194418,2015-07-23T12:28:23.223,32056,4962,1
1194419,2015-07-23T12:28:23.223,32056,5014,1
1587020,2018-04-21T20:44:42.193,40638,40603,1
1653874,2019-01-04T03:21:47.677,42135,29117,1
1653873,2019-01-04T03:21:47.677,42135,40581,1
771710,2011-11-29T16:49:29.127,9185,1295,1
989295,2013-03-01T05:14:51.833,16685,9358,1
1190888,2015-06-25T13:33:13.673,31833,16104,1
798979,2012-02-20T02:57:03.220,10287,7528,1
1016709,2013-04-30T21:19:04.677,17449,761,1
1016708,2013-04-30T21:19:04.677,17449,1233,1
1383204,2017-09-15T20:44:12.953,39101,14030,1
1768290,2020-07-28T22:39:36.497,47259,47294,1
1841904,2021-10-28T17:27:50.127,50662,31566,1
1877218,2022-06-13T14:03:08.493,51587,20386,1
265243,2011-02-22T09:25:25.723,5069,1893,1
764386,2011-11-09T16:39:29.680,8899,1215,1
1372009,2017-07-26T17:46:41.020,38697,36767,1
1371998,2017-07-26T17:25:00.377,38697,38087,1
173443,2010-12-09T22:53:44.103,3681,3131,1
172866,2010-12-09T13:55:57.643,3681,3650,1
225732,2011-01-15T22:31:41.207,4336,79,1
860217,2012-08-19T20:44:46.593,8664,12351,1
769525,2011-11-23T19:22:44.210,9091,6448,1
1063266,2014-02-11T17:43:44.167,20993,20861,1
1352777,2017-05-27T01:28:13.103,38305,36767,1
1783607,2020-12-02T21:14:24.130,47957,14633,1
1783608,2020-12-02T21:14:24.130,47957,47034,1
188993,2010-12-20T00:52:51.687,3881,1168,1
188994,2010-12-20T00:52:51.687,3881,1562,1
372971,2011-04-13T22:50:51.173,6045,2384,1
1590810,2018-04-27T14:55:44.980,18786,40669,1
1297340,2016-08-05T15:09:25.027,36341,18846,1
1848433,2022-01-25T14:41:12.527,51003,4697,1
1956273,2024-02-20T14:01:09.097,53908,16902,1
1956276,2024-02-20T17:33:38.400,53908,18030,1
246724,2011-01-31T13:39:57.827,3987,4668,1
893488,2012-11-15T04:40:47.757,14309,12671,1
909373,2012-12-22T22:19:40.380,14807,14670,1
909372,2012-12-22T22:19:40.380,14807,14797,1
1034348,2013-08-20T17:34:14.523,18637,5110,1
1034349,2013-08-20T17:34:14.523,18637,12872,1
1366861,2017-07-07T17:51:03.127,38560,174,1
1476180,2017-12-05T21:40:33.123,39642,39653,1
1935766,2023-05-30T13:56:08.330,52869,29142,1
1935786,2023-05-31T10:58:59.193,52869,29142,3
855096,2012-08-02T15:27:26.120,5312,2571,1
307873,2011-03-08T04:24:38.810,5312,3881,1
307874,2011-03-08T04:27:59.587,5312,4546,1
310603,2011-03-10T17:18:19.590,5410,1541,1
565568,2011-07-31T17:39:22.810,7574,2328,1
565569,2011-07-31T17:39:22.810,7574,6770,1
813269,2012-03-29T20:46:17.043,10820,9500,1
1180589,2015-05-05T14:55:03.913,31378,12377,1
1613523,2018-06-30T00:58:31.137,41116,8936,1
1613521,2018-06-30T00:14:23.813,41116,36704,1
